labels,text,phone_number
ham,"That's what I love to hear :V see you sundayish, then",8850074155
ham,"Sorry da thangam, very very sorry i am held up with prasad.",8606827168
ham,Tiwary to rcb.battle between bang and kochi.,7262315829
ham,Thank god they are in bed!,6644748087
ham,No I don't have cancer. Moms making a big deal out of a regular checkup aka pap smear,9221410285
ham,Am in gobi arts college,8764091806
ham,Why she wants to talk to me,8155236221
ham,Pandy joined 4w technologies today.he got job..,6578908453
spam,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a å£500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18",406-392-1104
ham,"They can try! They can get lost, in fact. Tee hee",7349887468
ham,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,8492522854
ham,My friends use to call the same.,9140956968
ham,"Sorry, I'll call later",6947894090
ham,"Em, its olowoyey@ usc.edu have a great time in argentina. Not sad about secretary, everything is a blessing",8917067615
ham,"It,,s a taxt massage....tie-pos argh ok! Lool!",8943705493
ham,"Hi, can i please get a  &lt;#&gt;  dollar loan from you. I.ll pay you back by mid february. Pls.",6264489233
ham,"You might want to pull out more just in case and just plan on not spending it if you can, I don't have much confidence in derek and taylor's money management",8381085180
ham,Do you like shaking your booty on the dance floor?,8580295606
ham,"Text me when you get off, don't call, my phones having problems",7599920845
ham,No need for the drug anymore.,6361942880
ham,Sorry da:)i was thought of calling you lot of times:)lil busy.i will call you at noon..,7587609767
ham,Its sarcasm.. .nt scarcasim,6162053312
ham,Great! I have to run now so ttyl!,6627338268
ham,Feel like trying kadeem again? :V,8682855657
ham,Dai  &lt;#&gt;  naal eruku.,6519062821
ham,Not yet chikku..wat abt u?,8313729259
ham,Ok...,6514205338
ham,Want to finally have lunch today?,9673440942
ham,Do you know when dad will be back?,8114093897
spam,"Hello darling how are you today? I would love to have a chat, why dont you tell me what you look like and what you are in to sexy?",413-803-4169
spam,8007 FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W4 5WQ norm 150p/tone 16+,557-952-7355
ham,He remains a bro amongst bros,7839084472
ham,R u meeting da ge at nite tmr?,9491117847
ham,"* Was a nice day and, impressively, i was sensible, went home early and now feel fine. Or am i just boring?! When's yours, i can't remember.",9789427127
ham,Why de. You looking good only:-)..,6177738264
spam,Wanna get laid 2nite? Want real Dogging locations sent direct to ur mobile? Join the UK's largest Dogging Network. Txt PARK to 69696 now! Nyt. ec2a. 3lp å£1.50/msg,501-406-1804
spam,we tried to contact you re your response to our offer of a new nokia fone and camcorder hit reply or call 08000930705 for delivery,447-819-5050
ham,Yes. They replied my mail. I'm going to the management office later. Plus will in to bank later also.or on wednesday.,7907685542
ham,"That's cool, I'll come by like  &lt;#&gt; ish",9546581371
ham,Super msg da:)nalla timing.,7313212436
ham,"Good afternoon, my boytoy ... How are you feeling today ? Better I hope? Are you being my good boy? Are you my obedient, slave? Do you please your Queen?",8520387955
ham,I am 6 ft. We will be a good combination!,9163017782
ham,I'm sick !! I'm needy !! I want you !! *pouts* *stomps feet* Where are you ?! *pouts* *stomps feet* I want my slave !! I want him now !!,9763278739
ham,* Am on a train back from northampton so i'm afraid not!,8315423054
ham,Where in abj are you serving. Are you staying with dad or alone.,9304306909
ham,Was playng 9 doors game and gt racing on phone lol,9796945656
spam,"New Tones This week include: 1)McFly-All Ab.., 2) Sara Jorge-Shock.. 3) Will Smith-Switch.. To order follow instructions on next message",935-878-2177
ham,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant.",9576474953
ham,I'm on da bus going home...,6874785125
ham,I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon,9865809225
ham,I'm okay. Chasing the dream. What's good. What are you doing next.,6640168844
ham,Yupz... I've oredi booked slots 4 my weekends liao... ,8640986491
spam,URGENT! We are trying to contact U. Todays draw shows that you have won a å£800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid 12hrs only,899-182-6480
ham,There r many model..sony ericson also der.. &lt;#&gt; ..it luks good bt i forgot modl no,9868007281
ham,Okie,8171911341
ham,Yes I know the cheesy songs from frosty the snowman :),6650104426
ham,"Ya ok, vikky vl c witin  &lt;#&gt; mins and il reply u..",8825042551
spam,sports fans - get the latest sports news str* 2 ur mobile 1 wk FREE PLUS a FREE TONE Txt SPORT ON to 8007 www.getzed.co.uk 0870141701216+ norm 4txt/120p ,238-315-5998
ham,Hey tmr meet at bugis 930 ?,6242353754
spam,"Urgent Urgent! We have 800 FREE flights to Europe to give away, call B4 10th Sept & take a friend 4 FREE. Call now to claim on 09050000555. BA128NNFWFLY150ppm",475-969-3535
ham,All these nice new shirts and the only thing I can wear them to is nudist themed ;_; you in mu?,7135387273
ham,Hey sexy buns! What of that day? No word from you this morning on YM ... :-( ... I think of you,8528739787
ham,And whenever you and i see we can still hook up too.,8353097015
ham,Nope but i'm going home now then go pump petrol lor... Like going 2 rain soon...,7701815322
ham,Can you use foreign stamps for whatever you send them off for? ,6704910201
spam,FROM 88066 LOST å£12 HELP,793-825-2734
ham,Oh baby of the house. How come you dont have any new pictures on facebook,8397379944
ham,"Feb  &lt;#&gt;  is \I LOVE U\"" day. Send dis to all ur \""VALUED FRNDS\"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr""",8928965699
ham,"Hiya, sorry didn't hav signal. I haven't seen or heard from and neither has, which is unusual in itself! I'll put on the case and get him to sort it out! Hugs and snogs.",8767520546
ham,"Omw back to tampa from west palm, you hear what happened?",6977068533
ham,Yup no more already... Thanx 4 printing n handing it up.,8905473645
spam,FreeMsg: Fancy a flirt? Reply DATE now & join the UKs fastest growing mobile dating service. Msgs rcvd just 25p to optout txt stop to 83021. Reply DATE now!,756-654-3318
ham,What i mean is do they come chase you out when its over or is it stated you can watch as many movies as you want.,7412836810
ham,S now only i took tablets . Reaction morning only.,6533362487
spam,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs,623-787-7866
ham,"Nah, I'm a perpetual DD",8342137153
ham,Sorry de i went to shop.,9367416085
spam,Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk,506-546-2421
ham,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",9991210422
ham,Hey you still want to go for yogasana? Coz if we end at cine then can go bathe and hav the steam bath,7756123080
ham,Nope i'm not drivin... I neva develop da photos lei...,7755228720
ham,I am thinking of going down to reg for pract lessons.. Flung my advance.. Haha wat time u going?,6909875885
ham,Cool. I am  &lt;#&gt;  inches long. hope you like them big!,9384596487
ham,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?",6771656417
ham,Okie.. Thanx..,9815601028
spam,18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.,323-653-1858
ham,Go where n buy? Juz buy when we get there lar.,7784882334
ham,Ok lor...,8719294131
ham,I'm working technical support :)voice process.,8154040604
ham,It's justbeen overa week since we broke up and already our brains are going to mush!,6887344910
ham,"Tunde, how are you doing. This is just wishing you a great day. Abiola.",9995216720
ham,Nope... C Ì_ then...,7279301966
ham,No. But we'll do medical missions to nigeria,8283739633
ham,No i am not having not any movies in my laptop,8772188398
ham,Whatsup there. Dont u want to sleep,6300087176
spam,Urgent Please call 09066612661 from landline. å£5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE award. 20M12AQ. 150ppm. 16+ ‰ÛÏ,868-724-8532
spam,"Urgent! Please call 09066612661 from your landline, your complimentary 4* Lux Costa Del Sol holiday or å£1000 CASH await collection. ppm 150 SAE T&Cs James 28, EH74RR",313-353-7767
ham,I havent lei.. Next mon can?,6784661406
ham,Mm feeling sleepy. today itself i shall get that dear,7840137468
ham,How dare you stupid. I wont tell anything to you. Hear after i wont talk to you:-.,7705276721
ham,Do Ì_ noe if ben is going?,8232243795
ham,Can you do a mag meeting this avo at some point?,7838583202
ham,I meant middle left or right?,9499389322
ham,Really? I crashed out cuddled on my sofa.,7614071084
ham,Hi Chachi tried calling u now unable to reach u .. Pl give me a missed cal once u c tiz msg  Kanagu,7785039092
ham,"I sent you the prices and do you mean the  &lt;#&gt; g,",9857243588
ham,Are you this much buzy,8203786947
ham,Nothing. Can...,6552688998
spam,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,305-146-9246
ham,No * am working on the ringing u thing but have whole houseful of screaming brats so * am pulling my hair out! Loving u,6617235749
ham,But my family not responding for anything. Now am in room not went to home for diwali but no one called me and why not coming. It makes me feel like died.,7155811101
ham,"Tick, tick, tick ... Babe",9834234159
ham,R Ì_ going 4 today's meeting?,6253161781
ham,K da:)how many page you want?,6743470909
ham,Ya had just now.onion roast.,7728450977
ham,Send his number and give reply tomorrow morning for why you said that to him like that ok,8619557592
ham,You said not now. No problem. When you can. Let me know.,9378686334
ham,Ok but tell me half an hr b4 u come i need 2 prepare.,6881469769
ham,Play w computer? Aiyah i tok 2 u lor?,8274805768
ham,Sat right? Okay thanks... ,7501171113
ham,"Derp. Which is worse, a dude who always wants to party or a dude who files a complaint about the three drug abusers he lives with",7610553312
ham,Ok Chinese food on its way. When I get fat you're paying for my lipo.,7730196467
ham,We r outside already.,9319675310
ham,Have a good trip. Watch out for . Remember when you get back we must decide about easter.,7342035149
ham,Yo we are watching a movie on netflix,8526097297
ham,What time. I‰Û÷m out until prob 3 or so,9169064610
ham,"Can meh? Thgt some will clash... Really ah, i dun mind... I dun seen to have lost any weight... Gee...",6131600942
ham,I dont thnk its a wrong calling between us,8728137394
ham,I am not sure about night menu. . . I know only about noon menu,7834061470
ham,ARR birthday today:) i wish him to get more oscar.,8856528683
ham,"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...",8254769286
ham,"Open rebtel with firefox. When it loads just put plus sign in the user name place, and it will show you two numbers. The lower number is my number. Once you pick that number the pin will display okay!",8529062054
ham, and  picking them up from various points,6544783962
spam,Married local women looking for discreet action now! 5 real matches instantly to your phone. Text MATCH to 69969 Msg cost 150p 2 stop txt stop BCMSFWC1N3XX,795-376-9120
ham,Wow v v impressed. Have funs shopping!,6904959378
ham,I am on the way to ur home,6137856567
spam,Burger King - Wanna play footy at a top stadium? Get 2 Burger King before 1st Sept and go Large or Super with Coca-Cola and walk out a winner,988-212-7183
ham,No problem. Talk to you later,6213699577
ham,Then ur sis how?,9366227126
ham,Still in customer place,6264216324
